,job_id,title,rating,company,reviews,salary,location,skills,from_date,min_experience
811,811,Data Science Engineer,3.9,Wakefit Innovations,261,0,Bangalore/Bengaluru,"('Computer science', 'Analytical skills', 'Data analysis', 'Statistical analysis', 'Database design', 'Programming', 'Data quality', 'Predictive modeling')",30+ Days,1
812,812,Data Engineer,4.0,Intone Networks,22,0,Remote,"('Data Analyst', 'SQL', 'Data Engineering', 'Data analysis', 'Data')",27 Days,1
813,813,Data Engineer,3.4,Infoanalytica,53,0,Ahmedabad,"('Data analysis', 'Architecture', 'Data modeling', 'Data quality', 'data visualization', 'Data mining', 'Open source', 'SQL')",30+ Days,1
814,814,Data Engineer,4.1,Marktine,19,0,Remote,"('SAN', 'Data analysis', 'SOC', 'SMS', 'Data quality', 'Data mining', 'microsoft', 'Team building')",30+ Days,1
815,815,"Intern, Data Engineer",4.1,Micron Semiconductor,29,0,Hyderabad/Secunderabad,"('None',)",None,100
816,816,Data Engineer,3.6,Diverse Lynx,164,0,Pune,"('Process automation', 'Data analysis', 'Machine learning', 'SQL', 'Data extraction', 'Python', 'professional', 'process')",30+ Days,1
817,817,Data Engineer,3.1,Qtech,14,0,Mumbai,"('Data analysis', 'Architecture', 'spark', 'Analytical', 'Hadoop', 'Data quality', 'big data', 'Monitoring')",30+ Days,1
818,818,Data Engineers,3.6,Diverse Lynx,164,0,Hyderabad/Secunderabad,"('Data analysis', 'GCP', 'Cloud', 'Agile', 'Stored procedures', 'Management', 'JIRA', 'AWS')",30+ Days,1
819,819,Data Engineer,0.0,Radaris,0,0,Remote,"('Data analysis', 'Data management', 'Data modeling', 'Data quality', 'data integrity', 'Open source', 'SQL', 'Python')",30+ Days,1
820,820,Data Engineer,3.6,Diverse Lynx,164,0,Chennai,"('Data analysis', 'Data modeling', 'PAAS', 'AWS', 'SQL', 'Python', 'data profiling', 'Scripting')",30+ Days,1
821,821,Data Engineer,4.9,Datatobiz,28,0,Mohali,"('Data analysis', 'metadata', 'Functional testing', 'System integration', 'Performance testing', 'JSON', 'Unit testing', 'Monitoring')",30+ Days,1
822,822,MIS Executive,3.2,Practo,371,0,Bangalore/Bengaluru,"('MIS reporting', 'Backend', 'Excel', 'Data management', 'Healthcare', 'MS Office', 'Analytics', 'Salesforce CRM')",30+ Days,0
823,823,Mis Executive,0.0,Teamroll Global Services,0,100000,"Hyderabad/ Secunderabad, Telangana(Malakpet)","('VLOOKUP', 'MIS', 'HLOOKUP', 'Pivot Table', 'SUMIF', 'Countif', 'Conditional Formatting', 'Advanced Excel')",2 Days,0
824,824,Sr Content Analyst,5.0,Service Now Planet,3,0,Hyderabad/Secunderabad,"('Computer science', 'Training', 'Usage', 'Analytical', 'Machine learning', 'Linguistics', 'Manager Technology', 'Workflow')",6 Days,1
825,825,Executive Business Development,4.0,Aster MIMS,126,0,Cannanore/Kannur,"('Trade', 'Data analysis', 'Sales strategy', 'Sales', 'Networking', 'Relationship building', 'Market research', 'Business Development Executive')",30+ Days,0
826,826,Executive Business Development,4.0,Aster MIMS,126,0,"Kochi/Cochin, Thrissur/Trichur, Calicut/Kozhikode, Trivandrum/Thiruvananthapuram","('Business Development Executive', 'Development', 'Business development')",30+ Days,0
827,827,Technical Marketing Analyst,0.0,Clarifai,0,0,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","('Cloud computing', 'Google Analytics', 'HTML', 'SEM', 'SDK', 'SEO', 'Digital marketing', 'Marketing Associate')",2 Days,1
828,828,ML Documentation Analyst,0.0,Clarifai,0,0,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","('Cloud computing', 'Computer vision', 'Machine learning', 'Video editing', 'Natural language processing', 'SDK', 'Document Analyst', 'Python')",2 Days,1
829,829,Lead- Capturing & Customer Success Manager For IoT Applications,4.2,Siemens,3777,0,Chennai,"('Data analysis', 'Project management', 'Relationship building', 'Social media', 'Consulting', 'Video conferencing', 'Monitoring', 'Salesforce')",7 Days,0
830,830,Management Trainee - CA,3.6,IKS HEALTH,1546,0,"Navi Mumbai, Maharashtra","('CA', 'Statutory Audit', 'Financial Reporting', 'tax', 'Reporting', 'Training management', 'Training', 'Finance')",7 Days,0
831,831,Management Trainee - Power & Utilities,3.9,Bureau Veritas India,1339,0,Mumbai (All Areas),"('Mba Operations', 'Analytical Skills', 'communication skills', 'Operations', 'Analytics', 'Training', 'Training management', 'Analytical Skill')",4 Days,0
832,832,MIS executive,3.5,Alp Consulting,117,0,Bangalore/Bengaluru,"('tableau', 'SAP', 'Excel', 'QAD', 'Analytical', 'power bi', 'Data analytics', 'Forecasting')",30+ Days,1
833,833,Senior Data Scientist,3.8,Technovert,51,0,Hyderabad/Secunderabad,"('data cleansing', 'Text mining', 'Simulation', 'Network analysis', 'Machine learning', 'Agile', 'Predictive modeling', 'Data mining')",30+ Days,1
834,834,Junior Quantitative Analyst,3.4,Institutional Shareholder Services,59,0,Mumbai,"('Product management', 'Logistic regression', 'Data analysis', 'C++', 'Corporate governance', 'Market intelligence', 'ISS', 'Data Analyst')",28 Days,1
835,835,Senior Data Scientist,0.0,Lexdossier,0,100000,"Mumbai, Maharashtra","('natural language processing', 'Artificial Intelligence', 'product development', 'Neural Networks', 'Data Science', 'Deep Learning', 'Development', 'Science')",29 Days,1
836,836,Senior MIS Analyst | eClerx | Hinjewadi | Pune,0.0,Prior Hr Services,0,200000,"Pune, Maharashtra","('Attrition Management', 'MIS Operations', 'Shrinkage', 'MIS Reporting', 'MIS Analyst', 'Mis Report Preparation', 'Advanced Excel', 'Management Information System')",10 Days,1
837,837,Senior Analyst - MIS | Chennai,0.0,Spark Consultancy,0,200000,"Chennai, India","('Power Bi', 'MIS', 'BPO', 'ERP', 'MIS Operations', 'Advanced Excel', 'Tableau', 'Forecasting')",28 Days,1
838,838,Senior Data Scientist,3.5,Agrim Wholesale,66,0,Gurgaon/Gurugram,"('Supply chain', 'Head Business Development', 'data science', 'Analytical', 'Risk assessment', 'Machine learning', 'Analytics', 'CRM')",30+ Days,1
839,839,Staff Data Scientist,0.0,Clari,0,0,Bangalore/Bengaluru,"('NoSQL', 'Analytical', 'MySQL', 'Machine learning', 'MongoDB', 'Adobe', 'Forecasting', 'Analytics')",11 Days,1
840,840,Data Scientist 1,0.0,Xoom,0,0,Bangalore/Bengaluru,"('Financial statements', 'Operations research', 'SAS', 'Quantitative research', 'Risk assessment', 'Analytical', 'Data mining', 'Financial services')",15 Days,1
841,841,India-payment Operations Executive,0.0,2coms,0,0,"Hyderabad/Secunderabad, Hyderabad","('PTP', 'P2P', 'Accounts Payable', 'Operations', 'Payables', 'Accounting')",29 Days,0
842,842,Executive,3.8,EXL,5018,0,Noida,"('Typing speed', 'Excel', 'Finance', 'MS Office', 'Office', 'Typing', 'Microsoft')",28 Days,0
843,843,Executive,3.8,EXL,5018,0,Pune,"('Typing speed', 'Excel', 'Finance', 'MS Office', 'Microsoft', 'Office', 'Typing')",28 Days,0
844,844,Executive,3.8,EXL,5018,0,Pune,"('Administration', 'Claims', 'Document review', 'Web technologies', 'Billing', 'Support services', 'Customer service', 'Continuous improvement')",28 Days,0
845,845,Executive,3.8,EXL,5018,0,Noida,"('Excel', 'HR', 'Stakeholder management', 'Management', 'Hrsd')",28 Days,0
846,846,Executives,3.8,EXL,5018,0,Noida,"('SEC', 'Loans', 'Administration', 'Document review', 'Web technologies', 'Customer service', 'Continuous improvement', 'Operations')",30 Days,0
847,847,Officer/Executive,4.1,Agile Airport Services,89,0,Shillong,"('Administration', 'Customer satisfaction', 'Security Executive', 'Personnel development', 'Management', 'Cost control', 'Officer Executive', 'Recruitment')",30+ Days,0
848,848,Executives,3.8,EXL,5018,0,Noida,"('Claims', 'Payment processing', 'Excel', 'MS Office', 'Office', 'Payments', 'Process', 'Processing')",16 Days,0
849,849,Executive,3.8,EXL,5018,0,Noida,"('BPO', 'Focus', 'Transaction processing', 'Management', 'Process', 'Processing')",17 Days,0
850,850,"Presales Executive,BDE, Proposal & Implementation",3.3,CII Model Career Centre,158,500000,"Gurgaon/ Gurugram, Haryana","('proposals', 'generation', 'project management', 'Bd', 'Bde', 'b2b business development', 'business development', 'presales')",17 Days,0
851,851,Executive,3.8,EXL,5018,0,Noida,"('Worldspan', 'Excel', 'SAT', 'Sabre', 'Management', 'Robotics', 'Amadeus')",19 Days,0
852,852,Executive,3.8,EXL,5018,0,Noida,"('Typing speed', 'Analytical', 'Computer proficiency', 'Computer', 'Analytics', 'Typing')",23 Days,0
853,853,Executive - Operations and Service,3.6,Bajaj Finserv Ltd.,91,0,Bahraich,"('Data analysis', 'Credit operations', 'Branch sales', 'Audit report', 'Conceptualization', 'Gold loan', 'Consumer durables', 'Operation Executive')",30+ Days,0
854,854,Executives,3.8,EXL,5018,0,Noida,"('Basic', 'Focus', 'Customer service', 'Continuous improvement', 'Operations', 'Downstream', 'Supervision', 'Improvement')",26 Days,0
855,855,Risk Advisory Internal Audit Executive,3.7,KPMG Global Services,4989,0,Chennai,"('Enterprise risk management', 'Business process', 'Manager Internal Audit', 'Compliance', 'Cisa', 'Corporate governance', 'Revenue assurance', 'Risk assessment')",30+ Days,0
856,856,Executive - Operations and Service,3.6,Bajaj Finserv Ltd.,91,0,Indergarh,"('Data analysis', 'Credit operations', 'Branch sales', 'Audit report', 'Conceptualization', 'Gold loan', 'Consumer durables', 'Operation Executive')",30+ Days,0
857,857,Executive - Operations and Service,3.6,Bajaj Finserv Ltd.,91,0,Chirgaon,"('Data analysis', 'Credit operations', 'Branch sales', 'Audit report', 'Conceptualization', 'Gold loan', 'Consumer durables', 'Operation Executive')",30+ Days,0
858,858,Executive - Operations and Service,3.6,Bajaj Finserv Ltd.,91,0,Porsa,"('Data analysis', 'Credit operations', 'Branch sales', 'Audit report', 'Conceptualization', 'Gold loan', 'Consumer durables', 'Operation Executive')",30+ Days,0
859,859,Executive Crew Planning,4.1,Agile Airport Services,89,0,Gurgaon/Gurugram,"('Head Business Development', 'Executive', 'Cabin', 'Reconciliation', 'Manager Technology', 'HR', 'Operations', 'Forecasting')",30+ Days,0
860,860,Executive - Sales Support,4.1,Agile Airport Services,89,0,Gurgaon/Gurugram,"('Data analysis', 'TDS', 'Automation', 'Sales planning', 'Networking', 'MIS', 'Market intelligence', 'Monitoring')",30+ Days,0
861,861,Marketing Executives,0.0,Aegis Softtech,0,0,"Jamnagar, Ahmedabad, Rajkot, Surat, Vadodara","('Social media marketing', 'Graphics', 'PPC', 'Data analysis', 'Email marketing', 'Field marketing', 'Social media', 'Market research')",30+ Days,0
862,862,Senior Data Engineer - Tableau,3.5,Tiger Analytics,341,0,"Hyderabad/Secunderabad, Chennai","('Performance tuning', 'tableau', 'Consulting', 'Silicon', 'Data analytics', 'Unit testing', 'Business intelligence', 'Troubleshooting')",30+ Days,1
863,863,Sales & Marketing / Key Account/ Business development Professional,4.0,Best Roadways Limited,26,0,Mumbai,"('Marketing', 'Office Assistance', 'Sales', 'CRM executive', 'Client coordination', 'Inhouse Sales', 'Key Account Management', 'Business development')",7 Days,0
864,864,Snowpro Data Engineer,3.7,KPMG Global Services,4989,0,Gurgaon/Gurugram,"('Computer science', 'Performance tuning', 'Data modeling', 'data security', 'Analytical', 'Information technology', 'Analytics', 'SQL')",29 Days,1
865,865,Data Engineer,3.6,Teleperformance (TP),14581,0,Hyderabad/Secunderabad,"('Conceptualization', 'big data', 'Testing', 'Data Engineering', 'Data', 'Software testing')",30+ Days,1
866,866,Data Engineer,4.0,Michelin,562,0,Pune,"('Usage', 'Conceptualization', 'Infrastructure', 'big data', 'Testing', 'Software testing', 'Data', 'Data Engineering')",23 Days,1
867,867,Data Engineer I ( SE - 1 ),3.6,Yatra.com,426,0,New Delhi,"('NoSQL', 'Linux', 'Django', 'MySQL', 'System design', 'MongoDB', 'test driven development', 'SQL')",30+ Days,1
868,868,AI Data Validator (Work from Office),4.2,Amazon,17653,0,"Chennai, Tamil Nadu","('data validation', 'analytics', 'data analysis', 'content writing', 'analytical skills', 'communication', 'Office', 'Artificial Intelligence')",30+ Days,1
869,869,NTT Data is hiring For AR Collections Profile,3.9,NTT DATA Business Solutions Private Limited,502,0,"Hybrid - New Delhi, Delhi, Gurgaon/ Gurugram, Haryana, Delhi / NCR","('AR Collections', 'AR', 'Order to cash', 'Accounts receivable', 'DSO Calculation', 'OTC', 'Accounting', 'Data')",17 Days,1
870,870,Associate Specialist- Data Visualization,4.1,Merck Sharp & Dohme (MSD),233,0,Pune,"('Claims', 'Data management', 'Data modeling', 'Project management', 'Clinical trials', 'Data processing', 'Oracle', 'Risk management')",30+ Days,1
871,871,Data Engineer,4.5,Ford,2524,0,Chennai,"('Product management', 'Supply chain', 'Analytical', 'Artificial Intelligence', 'Data quality', 'Business intelligence', 'Monitoring', 'SQL')",24 Days,1
872,872,Disys is hiring MIS Executive || Night Shift || Chennai Onsite,0.0,Disys India,0,0,"Chennai, Tamil Nadu","('MIS Preparation', 'Mis Excel', 'Excel Sheet', 'MIS Reporting', 'communication skills', 'MIS Operations', 'Excel Report Preparation', 'MIS')",4 Days,0
873,873,Assistant Analyst - Conflict Minerals,4.0,Eaton Technologies,766,0,Pune,"('erp', 'data analysis', 'access', 'analytical', 'bi', 'presentation skills', 'power bi', 'process improvement')",18 Days,1
874,874,Product Analyst,3.5,Pole To Win (PTW),224,0,Hyderabad/Secunderabad,"('Product management', 'Product Analyst', 'User research', 'Data analysis', 'Analytical', 'Agile development', 'data visualization', 'SQL')",30+ Days,1
875,875,Material,4.0,Foxconn Hon Hai Technology India Mega Development,711,0,"Devanahalli, Karnataka","('10th grade', 'communication skills', 'Grade', 'Materials')",1 Day,0
876,876,Cloud Computing,0.0,NEW Generation Jobs,0,0,Bengaluru,"('Wireless', 'VMware', 'Hibernate', 'Linux', 'WAN', 'LAN', 'DNS', 'cisco')",30+ Days,0
877,877,Trainee Civil,4.3,M/s Prisma Garments,4,100000,"Tirupur/ Tiruppur, Tamil Nadu","('Civil', 'Civil Engineering', 'Fresher', 'Engineering', 'Training')",8 Days,0
878,878,GET/PGET,4.0,Collins Aerospace,538,0,Bangalore/Bengaluru,"('parking', 'Data analysis', 'Simulation', 'Electrical motors', 'Testing', 'Electricals', 'Analysis', 'Motors')",30+ Days,0
879,879,Mis Executive,0.0,SAi Management Consultancy,0,0,"Ahmedabad, Gujarat","('MIS Reporting', 'MIS', 'Ahmedabad', 'Mutual Fund', 'Broking', 'MIS Operations', 'Formulas', 'Data Mining')",23 Days,1
880,880,Junior Research Fellow (JRF),4.7,Mahindra University,6,0,Hyderabad/Secunderabad,"('Chemistry', 'Chemical', 'Junior Research Fellow', 'Assistant Professor', 'Research', 'Testing', 'Software testing', 'Assistance')",26 Days,0
881,881,Junior Research Fellow (JRF),4.7,Mahindra University,6,0,Hyderabad/Secunderabad,"('C++', 'Mechatronics', 'Image processing', 'Junior Research Fellow', 'Programming', 'Simulink', 'Sensors', 'MATLAB')",26 Days,0
882,882,Senior Finance Executive,3.2,RDP Workstations,57,0,Hyderabad/Secunderabad,"('Management Executive', 'Financial statements', 'Data analysis', 'Analytical', 'Finance', 'Financial planning', 'Financial management', 'IT hardware')",7 Days,0
883,883,Lead Data Scientist,3.9,Thoucentric,66,0,Bangalore/Bengaluru,"('Supply chain', 'Product management', 'Data analysis', 'Data modeling', 'Project management', 'Analytical', 'Consulting', 'Management consulting')",30+ Days,1
884,884,Data Scientist 1,0.0,Xoom,0,0,"Chennai, Bangalore/Bengaluru","('OPEX', 'Analytical', 'QlikView', 'Customer experience', 'Teradata', 'Operations', 'Analytics', 'Financial services')",30+ Days,1
885,885,MIS Analyst,3.9,Money View,7,0,"Bangalore/ Bengaluru, Karnataka(Bellandur)","('excel', 'data analytics', 'sql', 'communication skills', 'Analytics', 'Data', 'MIS', 'MIS Analysis')",17 Days,1
886,886,Data Scientist - BIU at SBI Securities,3.8,Sbicap Securities,1048,0,Mumbai (All Areas),"('python', 'R', 'Data Science', 'tableau', 'power bi', 'Science', 'Data', 'Bi')",25 Days,100
887,887,Power BI Data Analytics & Data Scientist,4.0,Copeland,211,0,Pune,"('Supply chain', 'Purchase', 'Usage', 'Focus', 'Strategic planning', 'power bi', 'Data analytics', 'Continuous improvement')",1 Day,1
888,888,Data Scientist,3.1,Tranzita Systems,6,0,Lucknow,"('C++', 'Operations research', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'data visualization', 'Business intelligence', 'Statistics')",2 Days,1
889,889,Data Scientist,4.4,Talent Zone Consultant,2,0,Bangalore/Bengaluru,"('Machine learning', 'Data collection', 'Data mining', 'Analytics', 'data', 'machine', 'collections')",30+ Days,1
890,890,Data Scientist I,3.7,STATS PERFORM,30,0,Bangalore/Bengaluru,"('Computer science', 'Computer vision', 'deep learning', 'Neural networks', 'Data collection', 'model development', 'Statistics', 'Supervision')",30+ Days,1
891,891,Data Scientist,4.6,WSD Consultant,12,0,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru","('E-learning', 'data science', 'Application programming', 'Artificial Intelligence', 'Machine learning', 'Manager Technology', 'Doctor', 'Management')",30+ Days,1
892,892,Data Scientist,4.2,Gujarat Fluorochemicals,789,0,Noida,"('C++', 'PMP', 'Coding', 'Project management', 'Social media', 'Predictive modeling', 'Business solutions', 'Information technology')",30+ Days,1
893,893,Test Prep Sales Marketing Executive,3.9,Texas Review,80,0,Bangalore/Bengaluru(Indira Nagar +1),"('customer service', 'sales', 'People Skills', 'Problem Solving Skills', 'communication skills', 'customer relationship', 'Convincing Power', 'sales strategy')",1 Day,0
894,894,Executive - Hind Sighting,4.3,Varthana,359,0,Bangalore/Bengaluru,"('financial institutions audit', 'Mortgage loans Management', 'internal controls', 'Relationship Management', 'Data Analysis', 'Management', 'Relationship', 'Analysis')",2 Days,0
895,895,Associate Financial Executive,4.0,Otis,565,0,"Hyderabad/Secunderabad, Ahmedabad, Bangalore/Bengaluru","('ERP', 'Financial statements', 'Data analysis', 'Financial analysis', 'CMA', 'Financial planning', 'Finance Executive', 'Cash flow')",27 Days,0
896,896,Executive - SFDC Support,4.4,V Guard,1103,0,"Kochi/ Cochin, Kerala","('Sales Support', 'sfdc', 'salesforce testing', 'Sales Coordination', 'executive support', 'Salesforce', 'Coordination', 'Sales')",9 Days,0
897,897,Business Operations Associate,4.0,Nxtwave Disruptive Technologies,312,300000,Hyderabad/Secunderabad,"('business operations', 'data analysis', 'business analysis', 'interpersonal skills', 'Excel Sheet', 'communication skills', 'Excel', 'Operations')",25 Days,0
898,898,Female MBA Textile Business Manager | Sales & Marketing,3.2,Sharda Enterprise,12,300000,Ahmedabad,"('Marketing', 'Marketing Strategy', 'Promotions', 'Market Identification', 'market research', 'marketing management', 'sales', 'sales and marketing')",29 Days,0
899,899,Business Research Specialist,0.0,Hiringbot Software,0,0,"Hyderabad/ Secunderabad, Telangana","('Market Analysis', 'Market Research', 'Executive Search', 'Business Research', 'Secondary Research', 'Primary Research', 'Marketing', 'Secondary')",17 Days,0
900,900,Business Development Knowledge Management Coordinator,0.0,The QED Group India Private Limited,0,0,Remote,"('Communication Skills', 'Analytical Skills', 'Data Analysis Software', 'presentation skills', 'Microsoft Office Suite', 'Writing Skills', 'Sharepoint', 'Analytical')",16 Days,0
901,901,Business Developement Manager,0.0,Ijager Technologies,0,0,Chennai,"('Data analysis', 'Business intelligence', 'Business development', 'Analytics', 'analysis', 'management', 'data', 'development')",30+ Days,0
902,902,MIS Executive Jobs in - Senior Executive,0.0,Right Step Consulting,0,0,Noida,"('Coding', 'Senior Executive', 'Senior Analyst', 'IFS', 'Conditional Formatting', 'Software', 'Financial services', 'Software services')",30+ Days,0
903,903,Business Developement Manager,4.5,Official Gates Technologies,5,0,Chennai,"('Data analysis', 'Analytical', 'Project planning', 'Business intelligence', 'international clients', 'Business development', 'Analytics', 'analysis')",30+ Days,0
904,904,Business Analytics Trainee,4.9,Medtoureasy,115,0,Remote,"('customer analytics', 'PDF', 'Accounting', 'Business analytics', 'Healthcare', 'HR', 'Business strategy', 'Budgeting')",30+ Days,0
905,905,Business Consulting - Sales Intern,2.9,Rexus Group,18,0,Remote,"('Data analysis', 'Analytical', 'sales intern', 'Market research', 'Business strategy', 'cxo', 'Internship', 'Operations')",30+ Days,0
906,906,Business Consultant (Business & Strategy),2.9,Rexus Group,18,0,Remote,"('Business administration', 'Data analysis', 'Analytical', 'Market research', 'Business strategy', 'cxo', 'Mergers and acquisitions', 'Operations')",30+ Days,0
907,907,Business Developement Manager,0.0,Ijager Technologies,0,0,Chennai,"('Data analysis', 'Analytical', 'Project planning', 'Business intelligence', 'international clients', 'Business development', 'Analytics', 'development')",30+ Days,0
908,908,Data Science Trainer,5.0,Super Scholar,4,0,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","('Computer science', 'Training', 'Career development', 'Data analysis', 'data science', 'Machine learning', 'Predictive modeling', 'data visualization')",1 Day,1
909,909,Big data engineer,3.7,Coders Brain Pvt Ltd,22,0,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","('Incharge', 'Data collection', 'Data processing', 'Data analytics', 'big data', 'Collections', 'Processing', 'Data')",1 Day,1
910,910,Big Data Developer,3.7,Coders Brain Pvt Ltd,22,0,Bangalore/Bengaluru,"('Data analysis', 'tableau', 'Statistical analysis', 'data science', 'power bi', 'Business intelligence', 'Business solutions', 'big data')",1 Day,1
911,911,Azure Big Data Engineer,3.5,Tiger Analytics,341,0,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","('metadata', 'Consulting', 'Debugging', 'Cloud', 'Data processing', 'microsoft azure', 'Open source', 'big data')",30+ Days,1
912,912,MIS Executive/ Expense Analyst,3.5,Torque Pharmaceuticals,123,100000,Mohali/SAS Nagar,"('VLOOKUP', 'Pivot Table', 'Ayurveda', 'MIS', 'Back Office Operations', 'Sales Coordination', 'MIS Reporting', 'Expenses')",15 Days,1
913,913,Data Analytics Trainer,0.0,Volcanus Academy,0,300000,"Indore, Madhya Pradesh","('Data Analysis', 'Data Visualization', 'Tableau', 'SQL', 'Training', 'Analysis', 'Data', 'Data analytics')",25 Days,1
914,914,MIS Executive and Analyst (Females Only),3.7,I-four Transformation,16,200000,"Thane, Maharashtra, Mumbai (All Areas)","('Excel', 'Powerpoint', 'Analysis', 'MIS')",13 Days,1
915,915,Mis Executive,4.0,Vsmart World Communication,2,200000,None,"('mis', 'excel')",9 Days,100
916,916,Research Analyst/Senior Research Analyst,3.7,Nepa,47,0,"Thane, Maharashtra, Navi Mumbai, Maharashtra, Mumbai (All Areas)","('Brand Tracking', 'Primary Research', 'Brand health', 'Research Analysis', 'Proposal Writing', 'Report Writing', 'Proposal Development', 'Consumer Science')",29 Days,1
917,917,Senior PMO Analyst,4.4,Metlife,1241,0,Jaipur,"('Data analysis', 'Project management', 'MIS', 'Analytical', 'Reconciliation', 'Resource allocation', 'Asset management', 'Forecasting')",30+ Days,1
918,918,Analyst/Senior Analyst,3.5,Avalon Global Research,24,0,Mumbai,"('Analyst', 'Report writing', 'Finance', 'Data collection', 'Database', 'market data', 'Secondary research', 'DBMS')",30+ Days,1
919,919,Senior Research Analyst,3.2,Cetas Healthcare,15,0,Mumbai,"('SAN', 'Data analysis', 'Medical devices', 'PDF', 'Project management', 'SOC', 'SMS', 'Healthcare')",30+ Days,1
920,920,Sr. PMO Analyst,4.4,Metlife,1241,0,Jaipur,"('Data analysis', 'PDF', 'Project management', 'MIS', 'Analytical', 'Reconciliation', 'Resource allocation', 'Asset management')",30+ Days,1
921,921,Senior Analyst,4.4,Metlife,1241,0,Noida,"('Data validation', 'US GAAP', 'Coding', 'Structured finance', 'Cash flow', 'Actuarial', 'Asset management', 'Financial services')",30+ Days,1
922,922,Senior Reports Analyst,4.4,Metlife,1241,0,Noida,"('analytics reporting', 'Data analysis', 'Civil', 'VBA', 'power bi', 'Advanced Excel', 'Asset management', 'Macros')",30+ Days,1
923,923,Research Analyst / Sr. Research Analyst,3.2,Cetas Healthcare,15,0,Mumbai,"('Data analysis', 'Medical devices', 'Head Business Development', 'Project management', 'Market research', 'Healthcare', 'Vendor', 'Research Analyst')",30+ Days,1
924,924,Senior Analyst,4.4,Sanofi,916,0,Hyderabad/Secunderabad,"('Data analysis', 'Business transformation', 'Data management', 'Analytical', 'Data collection', 'Healthcare', 'Data quality', 'Data mining')",30+ Days,1
925,925,Senior Associate Insurance,4.0,Aster MIMS,126,0,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum","('Manager Client Servicing', 'Insurance operations', 'Client satisfaction', 'Data analysis', 'Claims', 'Regulatory reporting', 'Compliance', 'Underwriting')",30+ Days,0
926,926,Senior Resident In Biochemistry,0.0,Doctors Door,0,0,Tiruvannamalai,"('Senior Resident', 'Biochemistry', 'Management', 'Teaching')",1 Day,0
927,927,Programmer/Analyst,3.9,Netapp,257,0,Bangalore/Bengaluru,"('Computer science', 'Performance tuning', 'Application support', 'metadata', 'Coding', 'Javascript', 'Stored procedures', 'Project delivery')",8 Days,1
928,928,Analyst- Impact Solutions,2.4,Renalysis Consultants,7,0,"Pune, Ahmedabad, Bangalore/Bengaluru","('Analytical skills', 'Data analysis', 'CSR', 'Pharma', 'Data collection', 'Manager Technology', 'Housing finance', 'Research')",8 Days,1
929,929,Risk Strategic Analytics - Analyst /Associate -JP Morgan Bangalore,4.2,JPMorgan Chase Bank,4405,100000,"Hybrid - Bangalore/ Bengaluru, Karnataka","('analytics', 'SAS', 'Data Management', 'Tableau', 'Python', 'Banking Analytics', 'MS Office Suite', 'Alteryx')",10 Days,1
930,930,Research Analyst - Public Administration Industry,0.0,Primo Hiring,0,0,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR","('Research', 'data analysis', 'Excel', 'data modeling', 'Research Analysis', 'variance analysis', 'Analysis', 'Administration')",15 Days,1
931,931,Cost Analyst,3.9,Orient Electric,442,0,New Delhi,"('Procurement', 'Home appliances', 'Accessories', 'Data analysis', 'Costing', 'Switchgear', 'Circuit breakers', 'MIS')",13 Days,1
932,932,Large Language Models (LLM) Engineer/Developer,4.2,Siemens,3777,0,Gurgaon/Gurugram,"('Unix', 'Cloud computing', 'Data analysis', 'Front end', 'Linux', 'Analytical', 'Machine learning', 'Forecasting')",30+ Days,0
933,933,Visual Basic Application Professional,0.0,Jobaaj (a Unit Of Nishtya Infotech ),0,200000,"Gurgaon/ Gurugram, Haryana","('Visual Basic Application', 'data management', 'Power Bi', 'VBA', 'data processing', 'Data Analysis', 'DBMS', 'Macros')",8 Days,0
934,934,Hiring For Banking job Customer Support / Backend,0.0,Next Business Services India,0,200000,"Noida, Kashipur, Ghaziabad, Dehradun, Rudrapur, Haldwani, Faridabad, Gurgaon/Gurugram, Delhi / NCR","('Retail Banking', 'Non Voice', 'MIS Reporting', 'Backend', 'mis executive', 'Cross Selling', 'Banking', 'Internet Banking')",13 Days,0
935,935,Digital Mktg Advisory New Associate-Campaign Management,4.1,Accenture,39812,0,Hyderabad/Secunderabad,"('Data analysis', 'Direct marketing', 'Email marketing', 'Digital marketing', 'Analytics', 'Campaign management', 'Marketing operations', 'Microsoft PowerPoint')",30 Days,0
936,936,Management Trainee For MBA Candidates,4.0,Malabar Group,446,400000,"Ernakulam, Kerala, Cannanore/ Kannur, Kerala, Calicut/ Kozhikode, Kerala","('Management Skills', 'Communication Skills', 'Presentation Skills', 'Leadership Skills', 'Training', 'Leadership', 'Presentation', 'Management')",30+ Days,0
